JEREZ DE LA FRONTERA,11000160037000005,7962201QA5676B,DE LA VENDIMIA,5,14,CAD30002-CR000100-02,J11001641,CTO 516215-516216
JEREZ DE LA FRONTERA,11000160037000006,7962201QA5676B,DE LA VENDIMIA,6,13,CAD30002-CR000100-02,J11001641,CTO 516215-516216
JEREZ DE LA FRONTERA,11000160037000007,7962201QA5676B,DE LA VENDIMIA,7,12,CAD30002-CR000100-02,J11001641,CTO 516215-516216
JEREZ DE LA FRONTERA,11000161007299999,4924702QA5642D,JOSE DE SOTO Y MOLINA,9999,157,CAD30002-CR000438-01,J11000255,CTO 503282-503284
JEREZ DE LA FRONTERA,11000161007399999,4924702QA5642D,HISTORIADOR TRILLO Y BORB,9999,120,CAD30002-CR000438-01,J11000255,CTO 503282-503284
JEREZ DE LA FRONTERA,11000161007600003,4924701QA5642D,RODRIGO DE JEREZ,3,16,CAD30002-CR000438-01,J11000255,CTO 503279-503281
JEREZ DE LA FRONTERA,11000160055699999,5423502QA5652A,MARIA LUISA COBO PE„A,9999,79,CAD30002-CR000490-03,J11000286,CTO 503099-503102
JEREZ DE LA FRONTERA,11000160162700002,7136003QA5673E,LAS DELICIAS,2,51,CAD30002-CR000204-01,J11000100,CTO 504049-5040450
JEREZ DE LA FRONTERA,11000160070600002,8567301QA5686H,SENECA,2,144,CAD30002-CR000636-01,J11000323,CTO 500981-500986
JEREZ DE LA FRONTERA,11000160168399999,8670602QA5687B,DE ESPERA,9999,3,CAD30002-CR000636-01,J11000323,CTO 500988-500990
JEREZ DE LA FRONTERA,11000160801800002,5251201QA5655A,LOS LI„OS,2,8,CAD30002-CR000049-01,J11000282,CTO 506796
JEREZ DE LA FRONTERA,11000160235500002,5252203QA5655A,ZORONGO,2,8,CAD30002-CR000049-01,J11000282,CTO 506792
JEREZ DE LA FRONTERA,11000160034999999,9340701QA5694A,REY JUAN CARLOS I,9999,16,CAD30002-CR000529-03,J11000298,CTO 501118-501122
JEREZ DE LA FRONTERA,11000160087499999,9340701QA5694A,POETA ROSALIA DE CASTRO,9999,1,CAD30002-CR000529-03,J11000298,CTO 501118-501122
JEREZ DE LA FRONTERA,11000160087500001,9340701QA5694A,ESCRITORA FRASQUITA LARRE,1,38,CAD30002-CR000529-03,J11000298,CTO 501118-501122
JEREZ DE LA FRONTERA,11000160087500003,9340701QA5694A,ESCRITORA FRASQUITA LARRE,3,1,CAD30002-CR000529-03,J11000298,CTO 501118-501122
JEREZ DE LA FRONTERA,11000160087500003,9340701QA5694A,ESCRITORA FRASQUITA LARRE,3,1,CAD30002-CR000529-03,J11000298,CTO 501118-501122
JEREZ DE LA FRONTERA,11000160087500003,9340701QA5694A,ESCRITORA FRASQUITA LARRE,3,1,CAD30002-CR000529-03,J11000298,CTO 501118-501122
JEREZ DE LA FRONTERA,11000160087500003,9340701QA5694A,ESCRITORA FRASQUITA LARRE,3,1,CAD30002-CR000529-03,J11000298,CTO 501118-501122
JEREZ DE LA FRONTERA,11000160087599999,9340701QA5694A,ESCRITORA FRASQUITA LARRE,9999,0,CAD30002-CR000529-03,J11000298,CTO 501118-501122
JEREZ DE LA FRONTERA,11000160087700022,9340701QA5694A,ESCRITORA MARGARITA LOPEZ,22,1,CAD30002-CR000529-03,J11000298,CTO 501118-501122
JEREZ DE LA FRONTERA,11000160087700024,9340701QA5694A,ESCRITORA MARGARITA LOPEZ,24,1,CAD30002-CR000529-03,J11000298,CTO 501118-501122
JEREZ DE LA FRONTERA,11000160087700026,9340701QA5694A,ESCRITORA MARGARITA LOPEZ,26,1,CAD30002-CR000529-03,J11000298,CTO 501118-501122
JEREZ DE LA FRONTERA,11000160087700028,9340701QA5694A,ESCRITORA MARGARITA LOPEZ,28,1,CAD30002-CR000529-03,J11000298,CTO 501118-501122
JEREZ DE LA FRONTERA,11000160087700030,9340701QA5694A,ESCRITORA MARGARITA LOPEZ,30,1,CAD30002-CR000529-03,J11000298,CTO 501118-501122
JEREZ DE LA FRONTERA,11000160087700032,9340701QA5694A,ESCRITORA MARGARITA LOPEZ,32,1,CAD30002-CR000529-03,J11000298,CTO 501118-501122
JEREZ DE LA FRONTERA,11000160087700034,9340701QA5694A,ESCRITORA MARGARITA LOPEZ,34,1,CAD30002-CR000529-03,J11000298,CTO 501118-501122
JEREZ DE LA FRONTERA,11000160087700036,9340701QA5694A,ESCRITORA MARGARITA LOPEZ,36,1,CAD30002-CR000529-03,J11000298,CTO 501118-501122
JEREZ DE LA FRONTERA,11000160086800027,9240701QA5694A,JOSE DE LA ROSA DE LOS RI,27,1,CAD30002-CR000529-03,J11000298,CTO 501114-501117
JEREZ DE LA FRONTERA,11000160086800029,9240701QA5694A,JOSE DE LA ROSA DE LOS RI,29,1,CAD30002-CR000529-03,J11000298,CTO 501114-501117
JEREZ DE LA FRONTERA,11000160086800031,9240701QA5694A,JOSE DE LA ROSA DE LOS RI,31,1,CAD30002-CR000529-03,J11000298,CTO 501114-501117
JEREZ DE LA FRONTERA,11000160086800033,9240701QA5694A,JOSE DE LA ROSA DE LOS RI,33,1,CAD30002-CR000529-03,J11000298,CTO 501114-501117
JEREZ DE LA FRONTERA,11000160086800035,9240701QA5694A,JOSE DE LA ROSA DE LOS RI,35,1,CAD30002-CR000529-03,J11000298,CTO 501114-501117
JEREZ DE LA FRONTERA,11000160086800037,9240701QA5694A,JOSE DE LA ROSA DE LOS RI,37,1,CAD30002-CR000529-03,J11000298,CTO 501114-501117
JEREZ DE LA FRONTERA,11000160086800039,9240701QA5694A,JOSE DE LA ROSA DE LOS RI,39,1,CAD30002-CR000529-03,J11000298,CTO 501114-501117
JEREZ DE LA FRONTERA,11000160086800041,9240701QA5694A,JOSE DE LA ROSA DE LOS RI,41,1,CAD30002-CR000529-03,J11000298,CTO 501114-501117
JEREZ DE LA FRONTERA,11000160086999999,9240701QA5694A,ACTRIZ MARIA GUERRERO,9999,1,CAD30002-CR000529-03,J11000298,CTO 501114-501117
JEREZ DE LA FRONTERA,11000160087000001,9240701QA5694A,PERIODISTA CARMEN DE BURG,1,4,CAD30002-CR000529-03,J11000298,CTO 501114-501117
JEREZ DE LA FRONTERA,11000160087000003,9240701QA5694A,PERIODISTA CARMEN DE BURG,3,41,CAD30002-CR000529-03,J11000298,CTO 501114-501117
JEREZ DE LA FRONTERA,11000160052100013,6346101QA5664E,SANTO DOMINGO,13,12,CAD30002-CR000151-03,J11000057,CTO 502487-502488
JEREZ DE LA FRONTERA,11000160034900007,9339701QA5693G,REY JUAN CARLOS I,7,112,CAD30002-CR000529-02,J11000300,CTO 503626-503522
JEREZ DE LA FRONTERA,,4647209QA5644H,CONJUNTO SAN VALENTIN,2,8,CAD30002-CR000046-02,J11000270,CTO 502430
JEREZ DE LA FRONTERA,,4547004QA5644F,CONJUNTO SAN VALENTIN,19,8,CAD30002-CR000046-02,J11000270,CTO 502425
JEREZ DE LA FRONTERA,,4647205QA5644H,CONJUNTO SAN VALENTIN,12,8,CAD30002-CR000046-02,J11000270,CTO 502431
JEREZ DE LA FRONTERA,,4547002QA5644F,CONJUNTO SAN VALENTIN,16,8,CAD30002-CR000046-02,J11000270,CTO 502426
JEREZ DE LA FRONTERA,,4647212QA5644H,CONJUNTO SAN VALENTIN,4,8,CAD30002-CR000046-02,J11000270,CTO 502427
JEREZ DE LA FRONTERA,,4647213QA5644H,CONJUNTO SAN VALENTIN,14,8,CAD30002-CR000046-02,J11000270,CTO 502428
JEREZ DE LA FRONTERA,,4647202QA5644H,CONJUNTO SAN VALENTIN,9,8,CAD30002-CR000046-02,J11000270,CTO 502432
JEREZ DE LA FRONTERA,,4647216QA5644H,CONJUNTO SAN VALENTIN,6,8,CAD30002-CR000046-02,J11000270,CTO 502429
JEREZ DE LA FRONTERA,11000160078500002,7965601QA5676F,SAN JUAN BAUTISTA DE LA S,2,69,CAD30002-CR000101-01,J11000007,CTO 505235-505236
JEREZ DE LA FRONTERA,11000160078699999,8063301QA5686C,HERMANO VALERIANO LEON,9999,1,CAD30002-CR000101-01,J11000007,CTO 505227
JEREZ DE LA FRONTERA,11000160012900052,8446101QA5684E,MOSA,52,1,CAD30002-CR000468-01,J11000275,CTO 506217
JEREZ DE LA FRONTERA,11000160140900006,8446101QA5684E,ARCOS DE LA FRONTERA,6,39,CAD30002-CR000468-01,J11000275,TO 506217
JEREZ DE LA FRONTERA,11000160062200001,7652803QA5675B,EDUARDO PEREIRAS,1,92,CAD30002-CR000283-01,J11000173,CTO 503915-511021
JEREZ DE LA FRONTERA,11000161007699999,5023705QA5642D,RODRIGO DE JEREZ,9999,18,CAD30002-CR000441-01,J11000258,CTO 505482-505483
JEREZ DE LA FRONTERA,11000161007899999,5023703QA5642D,ESCRITOR FEDERICO DE LA V,9999,120,CAD30002-CR000441-01,J11000258,CTO 505485
JEREZ DE LA FRONTERA,11000160162700047,8239001QA5683G,LAS DELICIAS,47,35,CAD30002-CR000304-01,J11000192,CTO 525600
JEREZ DE LA FRONTERA,11000160162700047,8239002QA5683G,LAS DELICIAS,47,34,CAD30002-CR000304-01,J11000192,CTO 525599
JEREZ DE LA FRONTERA,11000160162700047,8239003QA5683G,LAS DELICIAS,47,34,CAD30002-CR000304-01,J11000192,CTO 525598
JEREZ DE LA FRONTERA,11000160162700047,8239004QA5683G,LAS DELICIAS,47,34,CAD30002-CR000304-01,J11000192,CTO 525597
JEREZ DE LA FRONTERA,11000160221200009,5148201QA5654G,SAN JUAN BOSCO,9,10,CAD30002-CR000146-02,J11001626,CTO 509797
JEREZ DE LA FRONTERA,11000160221200013,5148203QA5654G,SAN JUAN BOSCO,13,10,CAD30002-CR000146-02,J11001626,CTO 509798
JEREZ DE LA FRONTERA,11000160833900006,6723811QA5662D,DOCTOR JOSE ORTEGA MATEOS,6,40,CAD30002-CR000231-01,J11000136,CTO 506783
JEREZ DE LA FRONTERA,11000160831900004,6723807QA5662D,MAESTRO TEOFILO AZABAL,4,24,CAD30002-CR000231-01,J11000136,CTO 506778
JEREZ DE LA FRONTERA,11000160831900005,6723808QA5662D,MAESTRO TEOFILO AZABAL,5,24,CAD30002-CR000231-01,J11000136,CTO 506779
JEREZ DE LA FRONTERA,11000160831900001,6723804QA5662D,MAESTRO TEOFILO AZABAL,1,28,CAD30002-CR000231-01,J11000136,CTO 506774
JEREZ DE LA FRONTERA,11000160833900003,6723803QA5662D,DOCTOR JOSE ORTEGA MATEOS,3,40,CAD30002-CR000231-01,J11000136,CTO 506780
JEREZ DE LA FRONTERA,11000160833900004,6723809QA5662D,DOCTOR JOSE ORTEGA MATEOS,4,24,CAD30002-CR000231-01,J11000136,CTO 506781
JEREZ DE LA FRONTERA,11000160833900005,6723810QA5662D,DOCTOR JOSE ORTEGA MATEOS,5,24,CAD30002-CR000231-01,J11000136,CTO 506777
JEREZ DE LA FRONTERA,11000160833900002,6723802QA5662D,DOCTOR JOSE ORTEGA MATEOS,2,29,CAD30002-CR000231-01,J11000136,CTO 506775
JEREZ DE LA FRONTERA,11000160833900001,6723801QA5662D,DOCTOR JOSE ORTEGA MATEOS,1,24,CAD30002-CR000231-01,J11000136,CTO 506776
JEREZ DE LA FRONTERA,11000160831900003,6723806QA5662D,MAESTRO TEOFILO AZABAL,3,40,CAD30002-CR000231-01,J11000136,CTO 506782
JEREZ DE LA FRONTERA,11000160831900002,6723805QA5662D,MAESTRO TEOFILO AZABAL,2,24,CAD30002-CR000231-01,J11000136,CTO 506773
JEREZ DE LA FRONTERA,11000160086799999,7341801QA5674A,DE LA UNIVERSIDAD,9999,2,CAD30002-CR000055-01,J11000307,CTO 504881
JEREZ DE LA FRONTERA,11000160054399999,7342403QA5674C,JOSE DEMARIA LOPEZ CAMPUA,9999,1,CAD30002-CR000055-01,J11000307,CTO 504879-504880
JEREZ DE LA FRONTERA,11000160040599999,7441509QA5674A,KIYOSU,9999,100,CAD30002-CR000055-01,J11000307,CTO 504882-504884
JEREZ DE LA FRONTERA,11000161007299999,5125407QA5652C,JOSE DE SOTO Y MOLINA,9999,1,CAD30002-CR000435-01,J11000252,CTO 508841
JEREZ DE LA FRONTERA,11000160158100009,7534003QA5673D,NAZARET,9,1,CAD30002-CR000207-01,J11000103,CTO 508269
JEREZ DE LA FRONTERA,11000160807400001,5253002QA5655C,DE TREBUJENA,1,8,CAD30002-CR000165-01,J11000072,CTO 507568
JEREZ DE LA FRONTERA,11000160190500005,5253802QA5655C,LA MANZANILLA,5,50,CAD30002-CR000165-01,J11000072,CTO 507575
JEREZ DE LA FRONTERA,11000160062900006,7658301QA5675H,HERMES,6,37,CAD30002-CR000096-01,J11000352,CTO 511020
JEREZ DE LA FRONTERA,11000160131300002,5251101QA5655A,VERDIALES,2,8,CAD30002-CR000043-01,J11000246,CTO 510584
JEREZ DE LA FRONTERA,11000160093099999,5417101QA5651E,JOSE RAMON FERNADEZ LIRA,9999,221,CAD30002-CR000645-01,J11000325,CTO 512609-512616
JEREZ DE LA FRONTERA,11000160086300006,5720204QA5652S,DR SANTIAGO RAMON Y CAJAL,6,26,CAD30002-CR000645-01,J11000325,CTO 512559-512562
JEREZ DE LA FRONTERA,11000160847200009,8043804QA5684C,TORRES BLANCAS,9,46,CAD30002-CR000136-03,J11000039,CTO 507879
JEREZ DE LA FRONTERA,11000160098200001,7744002QA5674D,NUEVO CHAPIN I FASE,1,102,CAD30002-CR000136-03,J11000039,CTO 507883-507885
JEREZ DE LA FRONTERA,11000160847200008,8043803QA5684C,TORRES BLANCAS,8,45,CAD30002-CR000136-03,J11000039,CTO 507878
JEREZ DE LA FRONTERA,11000160847200007,8043802QA5684C,TORRES BLANCAS,7,51,CAD30002-CR000136-03,J11000039,CTO 507876-507877
JEREZ DE LA FRONTERA,11000160847200006,8043801QA5684C,TORRES BLANCAS,6,50,CAD30002-CR000136-03,J11000039,CTO 507874-507875
JEREZ DE LA FRONTERA,11000160847200003,8043807QA5684C,TORRES BLANCAS,3,46,CAD30002-CR000136-03,J11000039,CTO 507882
JEREZ DE LA FRONTERA,11000160847200004,8043806QA5684C,TORRES BLANCAS,4,45,CAD30002-CR000136-03,J11000039,CTO 507881
JEREZ DE LA FRONTERA,11000160847200005,8043805QA5684C,TORRES BLANCAS,5,47,CAD30002-CR000136-03,J11000039,CTO 507880
JEREZ DE LA FRONTERA,11000160214799999,6631001QA5663B,PUERTA DEL SOL,9999,1,CAD30002-CR000108-01,J11000014,CTO 521915
JEREZ DE LA FRONTERA,11000160162799999,7637404QA5673F,LAS DELICIAS,9999,64,CAD30002-CR000119-01,J11000026,CTO 507594-507595
JEREZ DE LA FRONTERA,11000160162799999,7637404QA5673F,LAS DELICIAS,9999,1,CAD30002-CR000119-01,J11000026,CTO 507594-507595
JEREZ DE LA FRONTERA,11000160823100001,6558501QA5665H,PAQUETE EL,1,66,CAD30002-CR000257-01,J11000152,CTO 507113-507115
JEREZ DE LA FRONTERA,11000160823100002,6558502QA5665H,PAQUETE EL,2,46,CAD30002-CR000257-01,J11000152,CTO 507112
JEREZ DE LA FRONTERA,11000160823100004,6658006QA5665H,PAQUETE EL,4,30,CAD30002-CR000257-01,J11000152,CTO 507826-507827
JEREZ DE LA FRONTERA,11000160823100003,6658001QA5665H,PAQUETE EL,3,66,CAD30002-CR000257-01,J11000152,CTO 507829-507831
JEREZ DE LA FRONTERA,11000160027800014,6557001QA5665F,INGENIERO ANGEL MAYO,14,56,CAD30002-CR000257-01,J11000152,CTO 507116-507117
JEREZ DE LA FRONTERA,11000160797199999,5946209QA5654F,DIVINA PASTORA,9999,53,CAD30002-CR000081-02,J11000341,CTO 519343-519344
JEREZ DE LA FRONTERA,11000160797100003,5946203QA5654F,DIVINA PASTORA,3,97,CAD30002-CR000081-02,J11000341,CTO 517692-517700
JEREZ DE LA FRONTERA,11000160797100009,5946205QA5654F,DIVINA PASTORA,9,1,CAD30002-CR000081-02,J11000341,CTO 517692-517700
JEREZ DE LA FRONTERA,11000160797100002,5946202QA5654F,DIVINA PASTORA,2,94,CAD30002-CR000081-02,J11000341,CTO 517689-517691
JEREZ DE LA FRONTERA,11000160059299999,6043401QA5664C,ZARAGOZA,9999,8,CAD30002-CR000010-02,J11000004,CTO 518619
JEREZ DE LA FRONTERA,11000160134400005,6043401QA5664C,ALADRO,5,3,CAD30002-CR000010-02,J11000004,CTO 518619
JEREZ DE LA FRONTERA,11000160219399999,6043401QA5664C,SAN CAYETANO,9999,2,CAD30002-CR000010-02,J11000004,CTO 518619
JEREZ DE LA FRONTERA,11000160052100001,6043301QA5664C,SANTO DOMINGO,1,21,CAD30002-CR000010-02,J11000004,CTO 515518-515531
JEREZ DE LA FRONTERA,11000160052100005,6043301QA5664C,SANTO DOMINGO,5,7,CAD30002-CR000010-02,J11000004,CTO 515518-515531
JEREZ DE LA FRONTERA,11000160052100007,6043301QA5664C,SANTO DOMINGO,7,9,CAD30002-CR000010-02,J11000004,CTO 515518-515531
JEREZ DE LA FRONTERA,11000160811100001,6043301QA5664C,CALLEJON DE LOS BOLOS,1,8,CAD30002-CR000010-02,J11000004,CTO 515518-515531
JEREZ DE LA FRONTERA,11000160811100002,6043301QA5664C,CALLEJON DE LOS BOLOS,2,6,CAD30002-CR000010-02,J11000004,CTO 515518-515531
JEREZ DE LA FRONTERA,11000160811100003,6043301QA5664C,CALLEJON DE LOS BOLOS,3,8,CAD30002-CR000010-02,J11000004,CTO 515518-515531
JEREZ DE LA FRONTERA,11000160811100004,6043301QA5664C,CALLEJON DE LOS BOLOS,4,8,CAD30002-CR000010-02,J11000004,CTO 515518-515531
JEREZ DE LA FRONTERA,11000160811100005,6043301QA5664C,CALLEJON DE LOS BOLOS,5,8,CAD30002-CR000010-02,J11000004,CTO 515518-515531
JEREZ DE LA FRONTERA,11000160811100006,6043301QA5664C,CALLEJON DE LOS BOLOS,6,4,CAD30002-CR000010-02,J11000004,CTO 515518-515531
JEREZ DE LA FRONTERA,11000160811100007,6043301QA5664C,CALLEJON DE LOS BOLOS,7,13,CAD30002-CR000010-02,J11000004,CTO 515518-515531
JEREZ DE LA FRONTERA,11000160811100009,6043301QA5664C,CALLEJON DE LOS BOLOS,9,12,CAD30002-CR000010-02,J11000004,CTO 515518-515531
JEREZ DE LA FRONTERA,,6258004QA5665G,DEL ALMENDRAL,4,44,CAD30002-CR000451-02,J11000264,CTO 512363
JEREZ DE LA FRONTERA,11000160190800002,6258001QA5665G,MARIA AUXILIADORA,2,73,CAD30002-CR000451-02,J11000264,CTO 512364
JEREZ DE LA FRONTERA,,6258007QA5665G,DEL ALMENDRAL,9,44,CAD30002-CR000451-02,J11000264,CTO 512361
JEREZ DE LA FRONTERA,,6258006QA5665G,DEL ALMENDRAL,8,44,CAD30002-CR000451-02,J11000264,CTO 512360
JEREZ DE LA FRONTERA,,6258003QA5665G,DEL ALMENDRAL,3,44,CAD30002-CR000451-02,J11000264,CTO 512362
JEREZ DE LA FRONTERA,11000160161100001,5938309QA5653H,CUATRO JUANES,1,61,CAD30002-CR000003-01,J11000181,CTO 512059-512061
JEREZ DE LA FRONTERA,11000160141400009,5243007QA5654C,ARMAS DE SANTIAGO,9,1,CAD30002-CR000342-03,J11001630,CTO 514676
JEREZ DE LA FRONTERA,11000160091100002,5945040QA5654F,RESIDENCIAL VALDESPINO,2,12,CAD30002-CR000081-01,J11000340,CTO 512488
JEREZ DE LA FRONTERA,11000160034799999,5945026QA5654F,STMO CRISTO DE LA DEFENSI,9999,1,CAD30002-CR000081-01,J11000340,CTO 512483-512485
JEREZ DE LA FRONTERA,11000160163799999,5945026QA5654F,DIVINA PASTORA,9999,59,CAD30002-CR000081-01,J11000340,CTO 512483-512485
JEREZ DE LA FRONTERA,11000160091100004,5945043QA5654F,RESIDENCIAL VALDESPINO,4,12,CAD30002-CR000081-01,J11000340,CTO 512486
JEREZ DE LA FRONTERA,11000160091100005,5945046QA5654F,RESIDENCIAL VALDESPINO,5,19,CAD30002-CR000081-01,J11000340,CTO 512487
JEREZ DE LA FRONTERA,11000161007599999,5127302QA5652E,HISTORIADOR MANUEL CANCEL,9999,20,CAD30002-CR000434-01,J11000250,CTO 503350
JEREZ DE LA FRONTERA,11000161007900005,5127301QA5652E,ESCRITOR ANTONIO QUINTERO,5,24,CAD30002-CR000434-01,J11000250,CTO 503341-503344
JEREZ DE LA FRONTERA,11000161007200003,5328502QA5652G,JOSE DE SOTO Y MOLINA,3,9,CAD30002-CR000434-02,J11000251,CTO 501676-501683
JEREZ DE LA FRONTERA,11000161007200005,5328502QA5652G,JOSE DE SOTO Y MOLINA,5,9,CAD30002-CR000434-02,J11000251,CTO 501676-501683
JEREZ DE LA FRONTERA,11000161008900001,5328502QA5652G,HISTORIADOR BARTOLOME GUT,1,1,CAD30002-CR000434-02,J11000251,CTO 501676-501683
JEREZ DE LA FRONTERA,11000160159099999,6930505QA5663B,SAN ELOY,9999,8,CAD30002-CR000111-01,J11000019,CTO 512853
JEREZ DE LA FRONTERA,11000160232600003,7029402QA5672G,VENERABLE VELAZQUEZ,3,24,CAD30002-CR000111-01,J11000019,CTO 512868
JEREZ DE LA FRONTERA,11000160232500006,7029401QA5672G,VENERABLE VARGAS,6,24,CAD30002-CR000111-01,J11000019,CTO 512867
JEREZ DE LA FRONTERA,11000160232600001,7029302QA5672G,VENERABLE VELAZQUEZ,1,24,CAD30002-CR000111-01,J11000019,CTO 512878
JEREZ DE LA FRONTERA,11000160232500004,7029301QA5672G,VENERABLE VARGAS,4,24,CAD30002-CR000111-01,J11000019,CTO 512871
JEREZ DE LA FRONTERA,11000160088000009,5658702QA5655H,DOCTOR ARRUGA,9,39,CAD30002-CR000260-01,J11000153,CTO 509853
JEREZ DE LA FRONTERA,11000160088000019,5658702QA5655H,DOCTOR ARRUGA,19,1,CAD30002-CR000260-01,J11000153,CTO 509853
JEREZ DE LA FRONTERA,11000160015800019,5656003QA5655F,DOCTOR FLEMING,19,16,CAD30002-CR000260-01,J11000153,CTO 509888
JEREZ DE LA FRONTERA,11000160176000012,4948701QA5644H,LA GUITARRA,12,20,CAD30002-CR000270-01,J11000161,CTO 506299
JEREZ DE LA FRONTERA,11000160176000014,4948702QA5644H,LA GUITARRA,14,20,CAD30002-CR000270-01,J11000161,CTO 506298
JEREZ DE LA FRONTERA,11000160007100006,4947801QA5644F,DEL POLO,6,10,CAD30002-CR000270-02,J11000162,CTO 506411
JEREZ DE LA FRONTERA,11000160151000004,4947802QA5644F,LA CA„A,4,8,CAD30002-CR000270-02,J11000162,CTO 506411
JEREZ DE LA FRONTERA,11000160176000006,4947203QA5644F,LA GUITARRA,6,8,CAD30002-CR000270-02,J11000162,CTO 506413
